Date,AC.PA,ACA.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,EI.PA,EN.PA,ENGI.PA,FP.PA,FR.PA,FTI.PA,GLE.PA,KER.PA,LHN.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SOLB.BR,STM.PA,SU.PA,SW.PA,UG.PA,UL.AS,VIE.PA,VIV.PA
5/24/2012,0.12,0.04,1.38,0.07,-0.16,0.61,0.43,-0.21,0.32,0.11,0.27,0.10,0.15,0.36,0.51,-0.07,,0.37,-0.25,,0.12,-2.15,0.21,-1.48,0.66,0.25,0.63,0.60,-0.15,-0.02,-0.08,0.45,0.92,0.01,0.77,0.57,-0.06,-2.70,0.21,0.32
5/25/2012,-0.68,-0.03,0.49,-0.71,-0.82,0.09,-0.09,0.26,-0.74,0.02,0.52,0.80,0.05,0.01,0.18,-0.12,,-0.02,0.40,,0.03,1.00,0.06,0.63,0.90,-0.03,0.22,0.97,0.46,-0.30,-0.35,0.32,-1.49,-0.04,-0.25,0.15,-0.07,2.35,-0.01,0.03
5/28/2012,0.29,-0.03,-0.01,0.34,1.53,-0.17,-0.28,-0.19,0.01,-0.07,-0.03,0.24,-0.06,-0.20,-0.12,0.15,,-0.12,-0.05,,0.11,0.30,-0.09,-0.02,-0.36,-0.08,0.52,0.28,0.06,0.47,34.34,-0.06,1.20,0.00,0.36,0.39,-0.02,0.30,-0.10,-0.09
5/29/2012,0.29,-0.03,1.87,0.21,-0.49,0.71,-0.02,0.22,0.23,0.03,0.76,0.89,0.08,-0.03,0.14,0.58,,-0.07,1.05,,0.48,3.30,1.40,0.02,1.73,0.01,0.28,2.23,1.37,0.80,-35.19,0.46,2.89,0.11,1.14,0.54,0.26,-0.30,-0.03,0.15
5/30/2012,-0.91,-0.03,-1.86,-0.76,-0.08,-0.69,-1.32,-0.37,-0.84,-0.21,-1.15,-1.27,-0.77,-0.19,-0.67,-0.34,,-0.16,-2.70,,-0.41,-3.00,-1.67,0.95,-1.62,-0.09,-0.29,-1.23,-0.52,-0.64,-0.34,-1.56,-2.48,-0.09,-1.37,-0.63,-0.24,1.25,-0.13,-0.20
5/31/2012,-0.36,0.00,1.10,0.00,1.10,0.26,0.77,-0.17,0.30,-0.05,-0.40,0.10,-0.33,-0.04,0.23,-0.26,,0.14,-1.65,,-1.36,0.50,-0.99,-0.89,0.10,-0.02,-0.26,0.00,-0.71,0.63,0.02,-0.60,-0.45,0.04,-0.26,0.04,-0.20,-2.70,-0.09,0.10
6/1/2012,-0.46,-0.01,-1.90,-0.92,-2.07,-1.33,0.18,-0.24,-0.44,-0.29,-0.68,-0.74,-0.43,-0.03,-0.76,-0.36,,-0.09,-4.00,,-0.56,-6.75,-0.75,-0.57,-2.43,-0.09,-0.51,-2.27,-0.01,-0.57,0.18,-0.78,-2.79,-0.14,-1.26,-1.12,-0.12,-0.60,-0.16,-0.14
6/4/2012,-0.29,0.05,-0.58,-0.54,0.96,-0.19,0.88,0.08,-1.56,0.17,0.48,-0.41,0.05,0.08,-0.04,-0.17,,0.56,-2.10,,-0.15,-0.95,-0.22,-0.62,-0.36,0.20,-0.24,-1.05,-0.99,-0.52,0.56,0.04,-1.20,0.02,0.40,-0.74,0.02,-0.95,0.09,0.05
6/5/2012,0.40,0.09,-0.15,0.16,-0.11,0.57,0.64,0.41,0.93,0.08,0.34,2.02,-0.01,0.00,0.36,0.16,,0.67,0.50,,0.12,1.80,0.81,0.23,0.23,-0.02,0.14,0.91,0.55,-0.14,0.03,0.59,0.05,0.04,0.21,0.52,0.11,-0.20,0.04,-0.08
6/6/2012,0.24,0.11,1.28,0.61,0.49,0.31,1.16,-0.04,1.66,0.63,0.87,0.62,0.92,0.35,0.48,0.26,,0.52,3.80,,0.64,4.75,1.65,0.35,1.40,0.15,0.95,2.10,0.60,0.68,0.41,0.84,1.91,0.06,1.85,1.01,0.28,0.60,0.57,0.22
6/7/2012,0.75,0.02,0.69,0.96,1.08,-0.48,0.42,-0.25,0.54,0.01,-0.27,1.37,0.02,-0.23,-0.03,0.34,,0.01,3.15,,0.41,2.75,0.64,0.74,0.90,-0.10,0.13,1.34,0.33,0.52,0.20,-1.50,2.11,0.15,0.01,1.47,-0.01,5.75,-0.08,0.48
6/8/2012,-0.36,0.00,-0.15,-0.45,-0.60,0.48,-0.54,-0.04,-0.05,-0.05,-0.42,0.83,-0.39,0.17,-0.17,-0.29,,-0.21,-1.55,,0.18,-1.65,-0.72,0.17,0.67,-0.50,-0.08,-0.98,-0.81,-0.75,0.06,-0.30,-1.79,-0.03,-0.96,0.07,-0.22,-1.90,0.24,-0.02
6/11/2012,-1.56,-0.12,0.52,-0.08,0.50,0.30,-0.47,-0.05,0.01,0.05,0.30,-0.30,-0.01,-0.02,0.10,0.00,,-0.55,0.00,,-0.05,0.90,-0.32,-0.53,1.09,-0.16,-0.16,-0.55,-0.69,-0.20,0.15,-0.60,1.04,-0.10,0.21,-0.36,-0.17,0.35,-0.35,-0.04
6/12/2012,0.14,-0.09,0.22,-0.01,-0.65,0.20,0.09,0.01,-0.35,-0.18,0.15,0.25,-0.21,0.23,0.13,-0.12,,-0.16,-2.30,,0.26,-0.95,-0.24,-0.44,-0.01,0.14,-0.07,-0.31,-0.54,-0.09,-0.18,0.09,0.13,-0.01,0.38,-0.04,-0.22,-1.85,-0.03,0.06
6/13/2012,-0.40,0.10,-0.06,-0.19,-0.08,0.22,-0.07,-0.27,-0.64,-0.06,-0.56,0.21,-0.31,0.10,-0.01,-0.43,,-0.03,-0.90,,-0.57,-0.70,-1.70,0.09,0.29,-0.09,-0.61,0.56,-1.35,-0.02,0.16,-0.72,-1.77,0.00,-2.24,0.00,-0.05,-0.40,-0.05,0.04
6/14/2012,-0.06,0.04,0.20,-0.45,-0.14,0.33,0.26,0.12,-0.29,0.07,-0.13,0.27,0.10,0.15,0.06,-0.24,,0.16,-0.90,,0.30,-1.05,-0.01,-0.33,-0.48,0.04,-0.16,0.68,-0.43,-0.07,-0.50,0.09,-1.72,-0.11,-0.96,-0.13,-0.13,0.95,0.02,0.10
6/15/2012,0.40,0.19,0.28,-0.11,0.93,-0.22,1.21,0.81,0.98,0.39,1.39,-0.70,0.71,0.34,0.56,0.20,,0.85,1.30,,0.57,0.70,1.14,-0.15,-1.18,0.08,0.56,-0.09,0.55,0.94,0.13,0.71,-0.38,0.13,1.39,0.08,0.14,2.40,0.45,0.15
6/18/2012,0.01,-0.11,0.07,0.75,-0.17,-0.25,-1.31,-0.46,-0.20,-0.17,-0.14,0.90,0.12,-0.28,-0.64,0.20,,-0.77,1.25,,0.12,0.10,0.78,1.26,0.29,-0.13,0.03,0.49,0.11,0.60,-0.01,-0.43,-1.33,0.12,0.00,0.64,-0.05,2.20,-0.29,-0.29
6/19/2012,0.75,0.11,0.92,0.05,0.16,-3.13,0.76,0.24,0.70,0.36,0.84,1.13,0.31,0.16,0.51,0.12,,0.46,2.05,,0.40,3.15,1.08,-0.07,0.09,0.20,0.22,0.20,1.42,0.66,0.17,0.84,3.86,0.15,1.37,0.18,0.21,-1.20,0.12,0.36
6/20/2012,0.68,0.12,-0.23,-0.24,1.41,-0.77,0.69,0.15,0.16,0.10,0.24,-0.88,0.18,0.31,-0.09,0.18,,0.50,0.05,,0.10,-1.90,0.53,1.28,-1.74,0.04,0.03,0.72,0.90,-0.08,0.24,0.33,-1.17,0.16,0.15,-0.18,0.42,3.45,0.35,0.07
6/21/2012,-0.26,-0.06,0.02,0.32,0.38,-0.10,-0.41,0.00,-0.11,0.01,-0.04,0.42,-0.25,0.18,-0.37,-0.17,,-0.24,-1.35,,-0.04,0.00,-1.44,0.61,0.39,-0.10,0.17,-0.53,-0.87,0.06,0.17,-0.10,-2.11,-0.05,-0.57,0.26,-0.27,0.00,-0.01,-0.06
6/22/2012,-0.56,0.01,-0.79,-1.16,-0.97,-0.12,0.19,0.02,-0.30,-0.12,0.24,-0.38,0.17,0.19,-0.42,-0.22,,0.06,-3.20,,-0.44,-2.90,-0.13,-0.75,-1.18,0.19,-0.88,0.21,-1.14,-0.58,0.00,-0.18,-4.42,-0.09,-0.92,-0.26,-0.16,-1.35,-0.04,0.04
6/25/2012,-0.45,-0.16,-1.39,0.52,0.18,-0.94,-1.62,-0.41,-0.83,-0.37,-0.67,-1.20,-0.39,-0.09,-0.58,-0.47,,-1.05,0.40,,-0.29,-2.60,-1.76,-0.37,-1.34,-0.29,-1.15,-1.54,-1.43,-0.20,-0.05,-0.96,-0.63,-0.19,-1.04,0.11,-0.37,-0.60,-0.39,-0.44
6/26/2012,0.09,-0.06,-0.06,-0.30,-0.37,0.29,-0.28,-0.12,-0.31,-0.02,-0.01,-0.83,-0.30,0.22,-0.20,-0.02,,-0.25,-0.55,,-0.38,0.90,0.34,-1.09,0.46,0.04,0.17,0.62,-0.57,-0.44,-0.29,0.08,0.85,-0.22,-0.99,-0.21,-0.07,-2.15,0.09,-0.16
6/27/2012,0.45,0.09,-0.53,0.67,0.55,0.36,0.85,0.16,0.48,0.18,0.87,0.28,0.45,0.39,0.57,-0.16,,0.59,0.05,,0.64,1.25,1.53,-0.20,1.49,0.18,-0.29,1.89,0.44,0.42,0.83,0.55,-1.70,0.01,0.74,0.46,0.07,0.60,0.36,0.04
6/28/2012,-0.18,-0.04,-0.07,0.13,-0.71,-0.08,-0.71,-0.02,-0.41,-0.06,-0.01,-0.72,0.10,0.05,-0.16,-0.01,,-0.35,-1.95,,-0.17,-1.65,0.34,0.31,-0.69,0.03,-0.13,-0.18,-0.21,-0.12,0.11,0.05,-0.90,0.09,-0.19,-0.07,0.11,1.50,0.12,0.75
6/29/2012,1.35,0.28,3.99,1.19,2.12,1.67,2.68,0.51,1.77,0.68,1.69,2.08,0.85,0.51,1.46,0.61,,1.67,3.50,,1.33,5.25,2.70,-0.15,3.43,0.41,0.52,3.04,1.67,1.31,1.02,1.84,5.40,0.21,3.08,1.01,0.32,-0.35,-0.33,0.44
7/2/2012,0.21,0.24,1.51,0.56,0.70,0.39,1.32,0.17,0.26,0.12,0.99,0.85,0.24,0.15,0.49,0.24,,0.54,2.05,,0.40,1.15,0.02,1.56,0.53,0.06,0.83,0.24,0.52,-0.01,0.21,0.48,-1.50,-0.01,0.44,0.12,-0.25,4.65,0.08,0.17
7/3/2012,0.27,0.04,0.12,-0.07,-0.29,0.90,-0.43,0.25,-0.07,0.10,-0.47,0.99,-0.10,-0.20,1.07,0.25,,-0.29,0.15,,-0.01,1.60,0.77,0.07,1.27,0.01,0.51,-0.12,1.20,0.11,0.36,0.26,0.84,0.03,0.83,0.17,0.22,2.80,0.04,0.06
7/4/2012,0.17,0.01,-0.13,0.58,0.49,0.55,-0.20,-0.74,0.00,-0.09,-0.13,-0.18,-0.34,-0.15,-0.15,0.21,,0.18,0.85,,-0.09,0.15,-0.12,1.40,-0.51,-0.03,0.01,0.04,0.63,0.09,37.74,0.09,1.51,0.04,0.04,0.35,0.13,1.80,-0.09,0.06
7/5/2012,-0.22,-0.12,-0.70,-0.50,0.09,-0.81,-0.62,-0.38,-0.47,-0.16,-0.42,-0.39,-0.53,-0.23,-0.40,-0.16,,-0.25,0.10,,-0.03,0.55,-0.61,0.05,-0.19,-0.03,-0.08,-0.46,-0.78,-0.82,-37.58,-0.77,-1.80,-0.05,-0.93,-0.37,-0.18,0.70,-0.58,-0.09
7/6/2012,-0.41,-0.17,-1.31,-0.43,-1.33,-0.21,-1.20,-0.34,-1.26,-0.45,-0.97,-1.01,-0.44,-0.26,-0.45,-0.37,,-1.07,-2.55,,-0.39,-2.55,-1.30,-0.88,0.01,-0.21,-0.16,0.05,-0.81,-0.41,0.21,-0.99,0.01,-0.20,-1.02,-0.32,-0.49,-0.35,-0.39,-0.22
7/9/2012,-0.24,-0.01,-0.66,0.44,-0.58,-0.47,-0.02,-0.45,-0.64,-0.10,0.14,-0.96,0.00,-0.05,-0.12,0.00,,-0.01,-0.80,,-0.19,-2.05,-0.20,-0.57,-1.56,0.09,-0.64,-0.99,-0.04,0.02,-0.19,-0.04,-1.11,-0.07,-0.36,-0.11,0.01,-1.00,-0.20,0.28
7/10/2012,0.42,0.00,-1.05,-0.28,0.86,0.65,0.33,0.11,0.56,0.08,0.31,0.58,0.25,-0.15,0.02,0.13,,0.04,1.40,,0.03,1.75,1.08,-0.50,1.65,-0.06,0.36,0.73,0.47,0.83,0.10,0.19,0.96,-0.05,0.40,-3.05,0.09,-0.45,0.10,0.03
7/11/2012,-0.31,0.05,0.27,-1.32,-0.67,-0.59,0.43,0.02,-0.38,0.08,-0.94,0.07,-0.10,0.13,0.08,-0.05,,0.04,-3.95,,-0.19,-3.80,-1.00,0.49,-1.78,0.13,-0.85,-1.48,-0.38,-0.71,0.18,-0.35,-0.72,-0.10,-0.51,0.09,-0.05,0.35,-0.03,-0.05
7/12/2012,-0.35,-0.05,-0.14,-0.13,0.08,0.10,-0.29,0.92,-0.77,-0.09,-0.34,-1.53,-0.47,-0.30,-0.41,-0.17,,-0.39,-2.45,,-0.35,-1.85,-0.83,0.05,-1.24,-0.09,0.53,0.23,0.01,-0.33,0.80,-0.35,-0.94,-0.04,-0.64,0.02,-0.10,-0.75,-0.15,0.36
7/13/2012,0.54,0.00,0.89,0.42,0.83,0.31,0.12,0.43,0.04,0.09,0.21,0.48,0.30,0.36,0.40,0.17,,-0.02,2.20,,0.42,4.05,0.68,0.00,1.25,0.57,0.86,0.41,0.03,0.33,-0.25,0.38,1.28,-0.01,0.81,0.67,-0.44,-0.70,0.28,0.54
7/16/2012,0.24,-0.03,-0.21,0.32,-0.12,-0.14,-0.27,-0.06,0.23,-0.05,-0.03,-0.31,0.10,-0.07,-0.03,0.14,,0.00,-1.40,,0.16,-0.55,1.27,0.31,0.42,-0.07,-0.09,0.34,0.54,0.12,-0.20,0.10,1.33,-0.01,0.41,-0.28,-0.36,2.65,-0.01,0.03
7/17/2012,-0.15,-0.03,0.31,-0.47,-0.46,0.48,-0.06,-0.39,-0.29,0.01,-0.21,0.06,-0.04,-0.03,-0.14,-0.01,,0.19,0.95,,0.05,-0.10,0.10,-0.14,1.76,0.09,0.01,0.48,0.32,-0.06,0.13,-0.78,0.94,-0.05,0.15,0.22,-0.15,-0.45,0.10,-0.20
7/18/2012,0.21,0.00,1.59,0.31,0.32,0.55,0.40,0.08,0.43,0.14,0.66,0.41,0.68,0.18,0.67,0.32,,0.05,1.40,,0.48,2.30,1.52,-0.16,1.97,0.28,0.40,0.32,0.35,0.51,0.07,0.62,1.30,0.27,0.65,1.05,0.19,0.20,0.09,0.26
7/19/2012,0.36,0.04,0.73,0.27,0.02,0.13,0.36,0.05,0.70,0.00,0.23,1.51,0.17,0.09,0.13,0.30,,-0.28,2.30,,0.19,2.85,0.70,0.52,1.12,0.02,0.69,2.73,1.01,0.49,-0.46,0.19,2.60,0.10,0.20,0.65,0.39,1.40,0.13,-0.19
7/20/2012,-0.30,-0.22,-1.20,1.07,0.23,-0.36,-1.69,-0.29,-0.39,-0.44,-1.12,-0.99,-0.48,-0.66,-0.61,-0.03,,-0.75,-1.45,,-0.15,-2.35,-1.21,0.47,-0.81,-0.43,1.02,-0.28,-0.74,-0.86,0.11,-1.13,-1.05,-0.20,-1.00,-0.11,0.00,0.20,-0.43,-0.55
7/23/2012,-0.85,-0.18,-1.55,-0.78,-1.87,-1.63,-1.56,-0.59,-0.91,-0.53,-1.81,-3.92,-0.88,-0.42,-0.67,-0.21,,-0.75,-3.00,,-1.04,-2.30,-2.13,-1.02,-2.01,-0.24,-0.53,-2.15,-0.82,-1.31,-0.65,-0.85,-0.38,-0.06,-1.71,-1.29,-0.05,-1.20,-0.31,-0.40
7/24/2012,0.31,-0.10,-1.15,0.52,0.22,-0.87,-0.50,0.03,0.64,-0.29,-0.42,-0.21,-0.42,-0.37,-0.56,-0.06,-0.24,-0.24,-0.65,,-0.08,0.30,-0.60,-0.83,-0.60,-0.24,0.17,0.57,-0.05,-0.15,-0.71,-0.10,-1.27,-0.15,0.35,0.24,-0.22,-3.05,-0.18,-0.07
7/25/2012,0.32,0.04,-0.28,-0.55,0.29,-1.04,0.10,0.08,0.44,0.02,0.64,-0.41,-0.10,-0.02,0.00,0.23,0.33,0.19,1.15,,-0.22,1.55,0.38,-0.02,-0.29,0.04,-0.10,0.49,0.09,-0.39,0.18,0.25,0.64,0.20,0.06,0.28,-0.13,2.30,0.09,-0.05
7/26/2012,0.82,0.25,3.85,0.31,1.80,0.59,2.28,0.56,1.92,0.53,1.20,2.61,0.70,0.70,1.29,0.32,,1.38,4.70,,0.25,4.35,1.20,0.21,4.08,0.66,1.49,2.22,0.80,0.55,0.39,1.17,0.83,0.09,2.56,1.63,-0.10,3.00,0.33,0.62
7/27/2012,0.86,0.11,0.58,1.60,-1.67,1.81,1.35,0.17,0.66,0.35,0.27,0.42,0.30,0.51,1.23,-0.35,,1.03,7.50,,0.43,-0.50,3.96,0.43,2.23,0.13,0.34,0.09,2.15,0.55,0.24,-2.93,7.11,0.17,1.21,0.39,0.04,3.10,0.10,0.20
7/30/2012,0.97,0.24,-0.18,-0.09,0.53,0.80,1.00,0.46,0.30,0.21,0.90,0.33,0.55,0.31,0.10,0.15,,0.68,2.35,,-0.14,0.05,1.87,1.05,-0.64,-0.05,-0.22,0.76,0.12,0.45,0.13,0.52,0.18,0.15,1.65,0.64,0.20,2.00,0.35,0.27
7/31/2012,-0.48,-0.09,-0.46,-0.45,-0.82,-0.67,-1.01,-0.06,-0.24,-0.05,-0.92,-0.86,-0.07,-0.09,0.15,-0.20,,-0.67,-1.10,,-0.18,-1.90,-1.61,1.39,-1.28,-0.11,-0.51,-0.97,-0.46,-0.61,0.17,-0.51,-4.37,0.05,-1.29,-0.96,0.07,-0.20,-0.13,-0.23
8/1/2012,0.05,0.08,0.78,1.74,-0.32,0.57,0.53,0.14,-0.09,0.12,-0.77,-0.57,0.15,0.11,0.39,-0.11,,0.09,0.75,,-0.01,0.85,-0.09,-0.37,1.00,0.07,0.22,0.95,0.21,0.33,-0.10,0.09,1.10,0.03,2.16,0.57,-0.05,-1.05,0.05,0.34
8/2/2012,-0.49,-0.29,-1.88,-0.72,0.08,-1.63,-1.25,-0.42,-0.16,-0.37,-1.74,-1.61,-0.83,-0.08,-0.65,0.00,,-1.31,-1.50,,-0.26,-1.80,-0.32,-0.03,-0.62,-0.46,-0.24,-1.36,-1.52,-0.95,-0.16,-0.57,-1.18,-0.15,-1.69,-0.41,-0.34,1.95,-1.08,-0.83
8/3/2012,0.74,0.26,3.48,0.92,1.95,1.24,2.55,0.60,1.24,0.49,1.74,0.57,0.93,0.90,1.58,0.46,,1.73,2.85,,0.74,6.60,2.58,-2.33,2.75,0.55,0.62,1.14,0.72,1.15,0.00,1.27,2.52,0.31,3.38,1.33,0.03,-1.65,0.20,0.62
8/6/2012,0.24,0.19,-0.40,-0.40,0.06,-0.20,1.20,0.71,-0.22,0.29,0.62,0.29,0.41,0.29,-0.02,0.64,,0.40,1.85,,0.36,2.00,0.01,0.70,0.85,0.10,0.32,0.38,1.61,0.46,0.15,0.73,0.78,0.04,1.42,-0.11,0.38,5.80,-0.06,-0.07
8/7/2012,-0.05,0.25,1.71,-0.10,-0.33,0.08,0.43,0.48,-0.40,0.41,0.88,-0.38,0.61,0.34,0.85,0.20,,0.47,1.25,,-0.42,2.05,0.49,0.50,-0.10,0.24,0.22,-0.27,0.40,0.07,0.39,0.96,0.54,0.11,-0.10,-0.35,0.08,-0.95,0.06,0.31
8/8/2012,-0.49,-0.01,0.66,-0.45,0.46,0.43,0.20,-0.28,0.30,0.15,-0.28,-0.31,0.16,-0.04,0.14,-0.09,,0.21,-0.05,,-0.20,-1.70,0.04,1.21,-1.00,0.02,-0.04,-0.09,0.01,-0.15,0.12,-0.52,-0.60,0.01,-2.04,0.18,0.11,2.55,-0.09,-0.04
8/9/2012,0.08,0.03,0.34,0.36,-0.50,0.09,0.19,0.19,0.37,0.22,0.10,-0.27,-0.14,-0.28,0.10,0.17,,0.26,0.60,,-0.08,3.60,-0.26,-0.06,2.00,-0.08,0.11,0.53,0.10,0.08,-0.25,0.42,1.10,0.09,0.33,-0.23,-0.03,0.70,0.01,-0.04
8/10/2012,-0.01,-0.02,-1.20,0.08,0.43,-1.02,-0.35,-0.26,-0.64,-0.01,-0.25,-0.37,-0.04,-0.11,-0.04,-0.04,,0.21,-0.05,,0.00,0.50,-0.57,-0.09,-1.95,-0.13,0.56,-1.14,-0.11,-0.07,-0.07,-0.32,-0.57,0.05,-0.35,0.32,-0.03,-2.40,-0.07,-0.11
8/13/2012,-0.13,0.03,-0.44,-0.33,-0.23,-0.41,0.08,0.03,-0.29,0.03,-0.17,-0.39,0.06,0.04,-0.20,-0.02,,0.19,-0.10,,0.02,-0.25,-0.35,-0.15,-0.05,0.05,-0.35,0.33,0.23,-0.27,-0.03,-0.33,-0.26,-0.14,-0.20,-0.11,-0.07,-0.55,-0.05,0.02
8/14/2012,0.16,-0.07,0.97,-0.09,0.35,0.27,0.06,0.15,0.39,0.11,0.49,1.03,0.27,0.24,0.24,0.25,,0.00,0.25,,0.41,-0.15,1.08,-0.36,0.45,0.14,0.14,0.48,0.01,0.29,0.12,0.11,0.49,0.03,0.73,0.03,-0.02,0.30,0.11,0.10
8/15/2012,-0.01,0.04,0.01,0.14,0.18,0.30,-0.01,-0.15,-0.10,0.02,-0.42,0.17,-0.28,0.13,0.03,-0.11,,0.08,-0.70,,0.23,-1.25,-0.13,0.03,-0.05,-0.06,-0.08,-0.71,-0.19,-0.08,0.03,-0.05,0.12,-0.01,-0.28,0.14,-0.05,-0.05,0.04,-0.04
8/16/2012,0.05,0.19,0.58,-0.29,-0.06,-0.08,0.73,0.46,0.45,0.14,0.15,-0.11,0.39,0.23,0.22,0.17,,0.61,1.35,,0.76,0.00,0.23,-0.73,-0.05,0.14,0.47,-0.43,0.78,0.04,0.39,0.71,0.34,0.20,0.93,0.06,0.24,1.70,0.44,0.22
8/17/2012,0.18,0.15,-0.06,0.14,-0.16,0.40,0.47,0.00,0.04,0.05,0.49,-0.89,0.25,0.09,0.13,0.22,,0.60,0.25,,0.39,0.40,0.54,0.55,-0.15,0.02,-0.58,-1.03,0.35,-0.06,0.25,0.48,0.39,-0.05,0.92,0.54,0.29,0.65,0.04,0.10
8/20/2012,-0.31,-0.19,0.27,0.07,-0.10,0.39,-0.62,-0.19,-0.14,-0.15,-0.02,0.15,-0.06,0.13,0.07,-0.24,,-0.78,-1.20,,0.15,0.25,-0.75,0.70,0.60,-0.01,0.00,0.56,-0.73,-0.45,-0.54,0.26,-0.47,-0.16,0.21,0.03,-0.12,0.10,-0.13,-0.13
8/21/2012,0.04,0.21,1.16,0.40,0.37,0.86,0.84,0.33,0.80,0.35,0.37,1.23,0.22,0.06,0.00,0.06,,0.80,0.65,,0.34,0.35,1.51,-0.67,0.60,-0.02,0.84,0.41,0.60,0.31,0.03,0.94,1.46,0.04,0.49,0.87,0.02,-0.05,0.00,-0.04
8/22/2012,-0.22,0.01,-2.03,-0.08,-1.20,-0.31,-0.21,-0.15,-0.72,0.02,-0.65,-1.87,-0.34,-0.39,-0.65,-0.07,,-0.32,-0.60,,-0.51,-1.25,-0.25,0.61,-2.11,-0.19,-0.35,-0.59,0.20,-0.09,-0.09,-0.65,-0.26,-0.06,-1.60,-1.27,-0.02,-0.55,-0.04,-0.29
8/23/2012,-0.02,-0.06,-0.19,-0.72,-0.16,-0.13,-0.24,-0.37,-0.29,-0.16,-0.32,0.45,0.12,-0.21,-0.42,-0.01,,-0.50,-1.30,,-0.21,-1.35,-0.25,-0.53,-0.34,-0.06,-0.22,-0.23,0.00,-0.46,-0.23,-0.40,-0.74,-0.03,-0.56,-0.45,-0.08,-1.00,-0.16,0.23
8/24/2012,-0.43,-0.04,0.74,-0.32,-0.19,0.68,-0.60,0.25,-0.80,-0.05,0.08,1.01,-0.21,0.13,0.00,-0.26,,-0.18,-0.20,,-0.01,0.50,-1.13,-0.28,0.70,0.04,-0.05,1.13,-0.88,-0.33,-0.01,-0.10,-0.33,-0.05,0.00,0.96,-0.24,-0.25,0.05,-0.19
8/27/2012,0.08,0.04,0.84,0.03,-0.15,0.28,0.72,0.23,0.00,0.07,0.43,0.47,0.36,0.23,0.21,0.10,,0.41,0.25,,0.21,1.60,0.23,-0.66,1.00,0.19,-0.11,0.22,0.53,0.15,-0.04,0.38,1.18,0.05,0.61,-0.01,-0.05,-0.60,0.13,0.03
8/28/2012,-0.09,-0.02,-1.90,0.15,0.43,-0.60,-0.37,-0.33,-0.34,-0.03,-0.61,-0.60,-0.63,-0.23,-0.36,-0.12,,0.02,-0.40,,-0.23,-1.10,-0.28,0.28,-0.15,-0.14,0.19,0.21,-0.10,0.15,0.06,-0.55,-1.37,-0.10,-0.96,-0.33,-0.06,2.15,-0.01,-0.15
8/29/2012,-0.83,0.03,0.40,0.57,0.20,-0.70,-0.22,-0.25,0.11,-0.05,-0.08,0.01,-1.96,-0.26,0.18,0.06,,-0.15,0.05,,-0.05,-0.40,0.54,-0.67,-4.42,-0.28,-0.06,-0.22,0.29,0.24,0.05,-0.25,0.90,0.08,0.13,0.15,-0.11,-1.25,-0.12,-0.39
8/30/2012,-0.20,0.02,-1.53,-0.16,-0.65,-0.50,-0.46,1.06,0.03,-0.23,-0.39,1.74,-0.63,-0.20,-0.26,-0.51,,-0.39,-1.35,,-0.31,-2.80,-2.25,-0.44,-0.86,-0.17,-0.46,-2.12,-1.35,0.02,-0.01,-0.22,-1.91,-0.06,-0.66,-0.43,-0.20,0.50,-0.08,0.50
8/31/2012,-0.19,0.33,-0.02,0.14,0.32,0.06,0.71,-0.14,-0.07,0.16,0.39,-1.20,0.45,0.28,0.54,0.14,,0.58,-0.45,,0.03,0.60,1.01,-0.65,2.02,0.14,0.00,0.01,0.43,-0.09,0.00,0.34,1.14,0.08,1.30,-0.04,0.05,-2.50,0.01,-0.02
9/3/2012,0.41,-0.02,0.84,0.49,1.09,0.85,0.31,0.21,0.77,0.11,0.29,1.18,0.02,0.11,0.34,-0.18,,-0.03,1.40,,0.15,0.20,0.48,0.61,1.99,0.15,0.44,3.00,-0.35,0.28,42.85,0.45,0.86,-0.01,0.76,0.25,-0.05,1.15,0.00,0.14
9/4/2012,-0.52,-0.04,-1.20,-0.82,-0.52,-0.70,-0.36,-0.45,-0.28,-0.03,-0.50,-0.88,-0.42,-0.23,-0.63,-0.23,,-0.26,-0.85,,-0.07,-2.20,-0.35,0.00,-0.73,-0.06,-0.49,0.35,-0.74,-0.57,-42.48,-0.63,-2.22,-0.09,-1.71,-1.05,-0.07,1.65,0.24,-0.21
9/5/2012,0.17,0.04,1.07,-0.05,-0.01,-0.12,0.71,-0.15,0.02,0.08,-0.42,1.50,0.05,-0.03,-0.20,-0.02,,0.51,0.95,,0.83,0.25,-0.41,-0.42,0.74,-0.11,0.32,0.83,-0.28,0.20,0.12,0.02,-1.05,-0.23,-0.28,0.75,-0.11,-3.25,-0.25,-0.20
9/6/2012,0.67,0.39,2.54,0.57,1.40,1.14,1.92,0.70,1.14,0.37,1.19,2.66,0.56,-0.15,1.28,0.54,,1.65,1.65,,0.04,4.25,2.81,-0.47,1.11,0.14,0.78,1.26,2.03,0.53,0.15,1.31,2.08,0.09,2.32,0.98,0.24,0.95,0.28,0.03
